id,status,votes,title,avg_age,polarity,budget,category,level,district,detailed_localization,description,attachments
297,niewybrany,24,"Zieleń na Krowią - samochody na parking, czyli ucywilizowanie parkowania + więcej zieleni ",37.5416666667,-1,50000,rewitalizacja,do 250 000 zł,"Nadodrze, Ołbin, Stare Miasto, Plac Grunwaldzki, Przedmieście Świdnickie","ul. Krowia, działki 37/4 i 37/6. Dziki parking między żłobkiem a urzędem","Projekt polega na:
1. uniemożliwieniu parkowania samochodom na dwa zielone pasy obsadzone obecnie niską zielenią, i drzewami, przez otoczenie tych terenów wyższymi krawężnikami betonowymi + obsadzenie tego terenu zielenią niską.
2. wyznaczeniu w tym miejscu strefy zakazu parkowania, z możliwością zatrzymywania się i postoju do 5 min/10min - chodzi o umożliwienie rodzicom odprowadzenie dziecka do żłobka przy ul. Krowej lub jego odebranie albo załatwienie krótkiej sprawy w urzędzie
3. być może możliwe jest wyznaczenie w tym rejonie 2-3 miejsc do parkowania dla osób niepełnosprawnych - np. potencjalnych klientów urzędu
4. usunięcie obecnie rosnących resztek żywopłotów i nasadzenia w tym miejscu zieleni niskiej - kwitnące krzaki, drzew - 2szt. 

Realizacja projektu:
- zlikwiduje dziki parking w tym miejscu, na którym samochody niszczą nieliczną i tak zieleń w tej okolicy
- poprawi estetykę tego miejsca
- da rodzicom możliwość krótkiego zatrzymania się i odprowadzenia dziecka do żłobka -  na którego teren obecnie czasem nawet wjazd nie jest możliwy z uwagi na nielegalnie parkujące tam pojazdy
- odblokuje drogę rowerową na ul. Krowiej, na której rodzice często zatrzymują swoje samochody, chcąc odporowadzić/odebrać dziecko ze żłobka
- stworzy dodatkowe 2-3 miejsca dla niepełnosprawnych

Możliwe modyfikacje projektu:
- takie, które uwolnią i zabezpieczą zieleń od parkujących na niej samochodów
- zlikwidują dziki parking w tym miejscu
- wymuszą rotację samochodów w tym terenie
- dadzą możliwość jak najtańszej realizacji tego projektu","[['files/attachments_2016/297/5d49b60aaad64280b52314eab98b4695.jpg', '\n\n\n\n\n'], ['files/attachments_2016/297/69f5ae350c43cadc68e382ffdfafad8a.jpg', '\n\n\n\n\n'], ['files/attachments_2016/297/688ce7872569f93b99d54aefc61ac67b.jpg', '\n\n\n\n\n'], ['files/attachments_2016/297/d63806e75583528b50cc7983e07d53c3.jpg', '\n\n\n\n\n']]"
313,wycofany,,"Kompleksowa reorganizacja ruchu na Krzykach-Partynice, Klecinie, Oporowie i Grabiszynku! ",0,-1,250000,inne,do 250 000 zł,"Grabiszym-Grabiszynek, Krzyki-Partynice, Oporów, Klecina",12 miejsc z największymi problemami komunikacyjnymi w całym regionie w miejscach wskazanych przez Rady Osiedli,"Projekt zakłada stworzenie master planu organizacji ruchu i parkowania w całym regionie 10 (Krzyki-Partynice, Klecina, Oporów, Grabiszynek) pokazującego między innymi docelową organizację ruchu, przebiegi nowych/potencjalnych tras tramwajowych i autobusowych, wpływ rozwoju miasta na problemy komunikacyjne oraz plan reakcji na te problemy. Dodatkowo projekt zakłada w każdym z 4 osiedli w 3 punktach zapalnych wskazanych przez Rady Osiedli stworzenie szczegółowych planów reorganizacji ruchu samochodowego oraz zaimplementowanie tych planów.

Plany te powinny być tworzone we współpracy z mieszkańcami w formie konsultacji społecznych.

Przykładowym ""miejscem zapalnym"" na Krzykach-Partynice mogłoby być kwartał w obrębie ulic: Ołtaszyńska, Zwycięska, Obrońców Poczty Gdańskiej oraz Motylkowa. ",[]
587,niewybrany,94,Ścieżka zdrowia na Gorlickiej. ,43.5638297872,0,250000,edukacja,do 250 000 zł,"Pawłowice, Psie Pole-Zawidawie",Boisko Gimnazjum nr 2 przy ulicy Gorlickiej.,"Otaczający placówkę szkolną (Gimnazjum nr 2) teren jest częściowo zagospodarowany infrastrukturą sportową (boisko o sztucznej nawierzchni). Proponowana ścieżka zdrowia stanowiłaby uzupełnienie tej infrastruktury. Stałe, bez dużej liczby elementów ruchomych urządzenia w postaci drążków, poręczy, belek równoważnych, „małpich mostów” na pewno pozwolą urozmaicić lekcje wychowania fizycznego a popołudniami będą służyć okolicznej młodzieży i dorosłym do podnoszenia sprawności fizycznej. Liczbę stanowisk określiłbym na 12-14. W okolicy brak takiego miejsca a zaplanowanie go na boisku szkolnym wymuszone jest przez strukturę własnościową okolicznych dużych działek oraz już istniejące boisko.
Beneficjentami projektu będą uczniowie Gimnazjum nr 2 oraz mieszkańcy Psiego – Pola/Zawidawia.",[]
592,wycofany,,Kompleks rekreacyjno-sportowy przy gimnazjum i przedszkolu na Psim Polu  ,0,-2,680000,edukacja,do 750 000 zł,"Pawłowice, Psie Pole-Zawidawie",Kompleks rekreacyjno-sportowy zaplanowano na terenie przyległym do Publicznego Gimnazjum nr 2 oraz Publicznego Przedszkola Columbus przy ulicy Zielnej 42 w dzielnicy Psie Pole. Obszar jest łatwo dostępny dla społeczności lokalnej.,"Celem projektu jest wybudowanie kompleksu rekreacyjno-sportowego na terenie przyległym do Publicznego Gimnazjum nr 2 oraz Publicznego Przedszkola Columbus przy ulicy Zielnej 42 w dzielnicy Psie Pole. W skład kompleksu wchodzić będzie wielofunkcyjne boisko do gry w piłkę siatkową i koszykową wraz z bieżnią z piaskową zeskocznią, szachownica naziemna oraz siłownia zewnętrzna. Konieczność realizacji projektu wynika przede wszystkim ze zdiagnozowanych problemów i potrzeb w obrębie dzielnicy Psie Pole: 
• brak kompleksowego boiska dla dzieci i młodzieży, na którym młodzież mogłaby aktywnie spędzać czas wolny na świeżym powietrzu,
• zdewastowana infrastruktura istniejących boisk i miejsc do zabaw, gier i rekreacji sportowej, stwarzająca zagrożenie dla bezpieczeństwa dzieci i młodzieży,
• brak miejsca, w którym mogą być realizowane na świeżym powietrzu zajęcia wychowania fizycznego dla uczniów z gimnazjum oraz miejsca do spacerów i zabaw na powietrzu dla podopiecznych przedszkola.
Realizacja projektu pozwoli na stworzenie dzieciom i młodzieży ogólnodostępnego miejsca do gier, zabaw i treningów, wpływając tym samym na zachęcenie dzieci do częstego i aktywnego spędzania czasu wolnego na świeżym powietrzu oraz podejmowania wysiłku fizycznego. Wielofunkcyjność boiska oraz urozmaicenie go o szachownicę i siłownię zewnętrzną zapewni dzieciom i młodzieży możliwość korzystania z kompleksu w sposób zróżnicowany i dostosowany do wieku. Oświetlenie zapewni możliwość korzystania z infrastruktury do późnych godzin wieczornych.",[]
195,niewybrany,538,Baza sportowa dla mieszkańców dzielnicy Stare Miasto przy Gimnazjum nr 29 przy ul. Kraińskiego 1 we Wrocławiu. ,41.5223048327,0,750000,edukacja,do 750 000 zł,"Nadodrze, Ołbin, Stare Miasto, Plac Grunwaldzki, Przedmieście Świdnickie",brak.,"Projekt dotyczy modernizacji bazy sportowej zlokalizowanej na terenie Gimnazjum nr 29 przy ul. Kraińskiego 1. Planowana baza usytuowana jest w atrakcyjnym miejscu  - w ścisłym centrum Wrocławia nieopodal Panoramy Racławickiej i Galerii Dominikańskiej. 
Placówka szczyci się znacznymi wynikami w nauce oraz sporcie. Brak odpowiedniego zaplecza sportowego nie pozwala jednak w pełni rozwijać sportowych pasji młodzieży. 

Bazę sportową gimnazjum tworzy boisko z nawierzchnią asfaltową. Eksploatowanie boiska oraz brak środków na wykonanie prac remontowych powoduje, że teren ten może stwarzać zagrożenie dla użytkowników.  Należy podkreślić, że użytkownikami bazy sportowej są nie tylko uczniowie gimnazjum, ale w godzinach popołudniowych również dzieci i młodzież z najbliższej okolicy. Brak obiektów sportowych w tej części miasta powoduje, że miejsce cieszy się sporym zainteresowaniem osób aktywnych fizycznie.

Inwestycja składać się będzie z: 

- boiska wielofunkcyjnego o wymiarach 20x40m umożliwiającego grę w piłkę ręczną oraz równoczesną grę dwóch zespołów w koszykówkę lub siatkówkę w układzie poprzecznym;

-  ogrodzenia z piłkochwytami;

-  bieżni 3-torowej zakończonej skocznią do skoku w dal;

-  ławek oraz śmietników umieszczonych w miejscu dawnej trybuny;

- wymianie chodnika wzdłuż boiska 

Ponadto w ramach inwestycji uprzątnięty zostanie teren (wyrównanie ziemi, zasianie trawy), usunięte zostaną pozostałości po dawnej trybunie oraz uzupełnione zostanie ogrodzenie w formie piłkochwytów przy istniejącym boisku asfaltowym.
Modernizacja bazy sportowej przy Gimnazjum nr 29 pozwoli placówce stać się organizatorem międzyszkolnych turniejów sportowych  i uatrakcyjni możliwości aktywności sportowej dla młodzieży i mieszkańców dzielnicy Stare Miasto. 
","[['../wbo2016/files/attachments_2016/195/04576f7a21d9af0298c0a2623b34eed8.docx', '\n\n\nFormularz poprawkowy(    609.22 KB)\n\n']]"
189,wycofany,,Stara Odra Rowerowa ,0,0,500000,piesze/rowerowe,do 1 000 000 zł,projekt ogólnomiejski,brak.,"Ciągłość spokojnego północnego traktu pieszo - rowerowego nad Starą Odrą przerwana jest dwoma skrzyżowaniami przy mostach Osobowickim i Trzebnickim o dużym natężeniu ruchu oraz o krótkich cyklach świetlnych. Z konstrukcją skrzyżowań pod ruch kołowy mechaniczny. 

Można udostępnić spokojny przejazd Starą Odrą pod mostami po części północnej poprzez:
-  wykonanie dojazdów drogi dla rowerów do śluzy Różanka przy Moście Osobowickim 
-  udostępnienie przejazdu obok śluzy Różanka i pod Mostem Osobowickim
- wykonanie dojazdów drogi dla rowerów pod Most Trzebnicki i wykonanie przejazd pod nim
- połączenie dwukierunkową asfaltową drogą dla rowerów oba przejazdy pod mostami, wraz z ww. dojazdami


","[['files/attachments_2016/189/2d6d16bd4480729b391d0178c7d92655.jpg', '\n\n\n\n\n']]"
604,niewybrany,40,Park jako miejsce rekreacji i odpoczynku ,35.825,-1,750000,zieleń/rekreacja,do 750 000 zł,"Nadodrze, Ołbin, Stare Miasto, Plac Grunwaldzki, Przedmieście Świdnickie",brak.,"Projekt zakłada rewitalizację parku poprzez wybudowanie siłowni zewnętrznej przystosowanej do potrzeb osób dorosłych oraz osób starszych, w ramach projektu chcemy również wybudować mały plac zabaw dla najmłodszych. 
Aby zwiększyć poziom bezpieczeństwa proponujemy ustawienie latarni celem oświetlenia wskazanego terenu. Za pozostałą kwotę proponujemy ustawienie kilku ławek, koszy na śmieci oraz gazonów kwiatowych celem wzrostu poziomu estetyki wskazanego terenu. 
","[['../wbo2016/files/attachments_2016/604/528686461479305e1d2622448597fd43.docx', '\n\n\nFormularz poprawkowy(    79.46 KB)\n\n']]"
714,niewybrany,526,"Podwórze pomiędzy ulicami Prusa, Wyszyńskiego, Sępa Sarzyńskiego i Sienkiewicza ",41.030418251,0,750000,rewitalizacja,do 1 000 000 zł,projekt ogólnomiejski,brak.,"Wnętrze podwórzowe pomiędzy ulicami Prusa, Wyszyńskiego, Sępa Sarzyńskiego i Sienkiewicza jest totalnie zaniedbane, wręcz odrażające. Jest to duży obszat, którymógłby być sensownie zagospodarowany. Praktycznie niczego tam nie zrobiono od zakończenia II wojny.",[]
247,niewybrany,89,"Rowerowy plac zabaw typu pumptrack na osiedlu Polanowice, Poświętne, Ligota w parku M. Dąbrowskiej przy ulicy Kamieńskiego ",36.4831460674,4,750000,zieleń/rekreacja,do 750 000 zł,"Karłowice-Różanka, Kleczków",Jedna z polan Parku M. Dąbrowskiej przy ul. Kamieńskiego np. koło Wyższej Szkoły Oficerskiej,"We Wrocławiu brakuje darmowych obiektów sportowych dostępnych dla wszystkich. Chciałbym to zmienić. Przedmiotem inwestycji jest rowerowy plac zabaw przeznaczony do jazdy na rowerze skierowany do wszystkich grup wiekowych.
Będzie to rekreacyjny obiekt małej architektury – mini-tor rowerowy typu pumptrack. Jazda po tym torze wzmaga  sprawność fizyczną, równowagę i refleks, a zarazem jest wspaniałą zabawą na każdym poziomie zaawansowania.  Dzięki odpowiedniemu wyprofilowaniu trasy tor jest przejezdny na zróżnicowanych prędkościach, zarówno dla małych rowerków dziecięcych jak i dużych rowerów górskich. Na pumptracku świetnie sobie radzą również dzieci i młodzież na rolkach i deskorolkach. Trasa toru posiada specjalnie ukształtowaną, falistą nawierzchnię i wyprofilowane zakręty. Muldy i bandy ułożone są w sekwencje umożliwiające rozpędzanie się i utrzymywanie prędkości bez konieczności pedałowania. Trasa tworzy zamkniętą pętlę (lub kilka pętli), po której jazda może odbywać się w obu kierunkach. Takie inwestycje można było zobaczyć do tej pory tylko na amerykańskich filmach.
Planowany tor powinien posiadać zakręty o właściwie dobranych promieniach oraz mieć układ trasy umożliwiających naukę skręcania w obie strony (w prawo i w lewo) bez zmiany kierunku jazdy. Przykładowe realizacje pumptraków powstały w miejscowości Jędrzejów i Kolno w Polsce i zebrały nagrody za funkcje sportowe. ","[['../wbo2016/files/attachments_2016/247/fa91357f3e8be0b04b7671f5a796ef91.docx', '\n\n\nFormularz poprawkowy(    13.90 KB)\n\n']]"
351,wycofany,,Skate Park Sępolno ,0,0,250000,sport,do 1 000 000 zł,projekt ogólnomiejski,brak.,"Budowa Skate Parku i zagospodarowanie terenu, na którym znajdowało się boisko piłkarskie, a dziś trawnik dla spacerujących z psami. Sępolno to dzielnica, w której dzieci z nowego wyżu demograficznego wkraczają w wiek predestynujący do użytkowania i korzystania z tego typu obiektów. Sąsiedztwo placu zabaw, boiska piłkarskiego oraz możliwość w kolejnym roku zrewitalizowania przyległych do terenu przyszłego Skate Parku boisk do koszykówki jest najlepszym miejscem do tego typu inwestycji potrzebnej dla tego osiedla.","[['files/attachments_2016/351/20d695d042e6ed503599907d824097cb.png', '\n\n\n\n\n']]"
739,wycofany,,Utwardzenie drogi ul. Świt  ,0,2,750000,drogowe,do 750 000 zł,"Ołtaszyn, Wojszyce, Jagodno",brak.,"Utwardzenie drogi jest konieczne do właściwego utrzymania bezpieczeństwa i możliwości korzystania z drogi w celu dotarcia do swoich posesji ich mieszkańców. Ulica Świt jest od wielu lat zaniedbaną i pomijaną we wszystkich planach ulicą. Warunki mieszkalne przy tej ulicy są dramatyczne i pogarszające się z roku na rok. Brak chodnika i nawierzchni, choćby tylko właściwego jej utwardzenia podhoduje, że korzystanie z tej drogi jest bardzo ograniczone. Niestety ci, którzy tam mieszkają, są skazani na te warunki. Skazani są również na brak zainteresowania ze strony władz miasta i podległych im jednostkom. Jednak nie zwalnia to władz miasta z obowiązku o właściwe zadbanie o komfort i godne warunki do życia dla mieszkańców w czwartego, co do wielkości miasta w Polsce. W większości mieszkają tam osoby starsze, które potrzebują samodzielnie dotrzeć do lekarza, apteki, sklepu czy poczty. Utwardzenie nawierzchni drogi powinno zatem stanowić niezbędny element przejawu troski i dbałości oraz wypełnieniem podstawowego obowiązku wobec swoich wyborców dla władz miasta. ",[]
612,wybrany,375, Rewitalizacja terenu zielonego przylegającego do dawnej siedziby Domu Kultury na Ołtaszynie. ,43.208,-1,250000,zieleń/rekreacja,do 250 000 zł,"Ołtaszyn, Wojszyce, Jagodno",działka 46/2  obręb Ołtaszyn AR_5,"Od IXX wieku teren przylegający do byłej siedziby Domu Kultury na Ołtaszynie był pięknie urządzonym miejscem spotkań mieszkańców wyposażonym m.in. w kręgielnię. Obecnie jest to zaniedbany teren z pozostałościami dawnej zieleni. W związku z powstającą w miejscu dawnego Domu Kultury siedzibą Teatru na Bruku istnieje naturalna potrzeba rewitalizacji tego miejsca. Miejsce to byłoby wykorzystywane m.in. do plenerowych występów Teatru na Bruku, siedzibą letniej kawiarenki z korzyścią dla mieszkańców Ołtaszyna, Wojszyc i Partynic. Takich miejsc - spotkań, wypoczynku, rozrywki brakuje na niemal każdym osiedlu, w szczególności oddalonym od centrum.",[]
62,niewybrany,193,Uporządkowanie miejsc parkingowych wzdłuż ul. Radosnej i udogodnienie okolicznym mieszkańcom pozostawienia pojazdu w pobliżu miejsca zamieszkania ,45.5751295337,1,250000,drogowe,do 250 000 zł,"Gajowice, Powstańców Śląskich, Borek",Ulica Radosna między ul. Trwałą oraz Powstańców Śląskich,"Cel:
Celem projektu jest oznaczenie miejsc parkingowych wzdłuż ul. Radosnej, wyznaczenie stref parkingowych dedykowanych okolicznym mieszkańcom i utwardzenie nawierzchni.

Opis:
Oznaczenie miejsc parkingowych znakami poziomymi/słupkami wzdłuż samej ul. Radosnej po obu jej stronach. Wydzielenie części miejsc parkingowych tylko dla mieszkańców na pasie od bramy Powstańców Śląskich 58 do bazaru. Wyrównanie i utwardzenie nawierzchni w tym miejscu.

Uzasadnienie:
Aktualnie przede wszystkim w dniach roboczych w godzinach 7-19 miejsca wzdłuż ul. Radosnej są zajmowane w przez pracowników pobliskich firm, szkoły, sklepów i odwiedzających galerię Sky Tower. Samochodów jest tak dużo, że wjazdy w okolice ciągów bram (np. Powstańców Śląskich 58, 56, 54... i pobliskich instytucji , np. BZ WBK, Warta...) są niemalże zablokowane co utrudnia poruszanie się zarówno pojazdów jak i pieszych. Ponadto wyjazd z uliczek osiedlowych jest niebezpieczny z powodu bardzo ograniczonej widoczności. Samochody pozostawiane są bez ładu co tym bardziej ogranicza liczbę miejsc parkingowych w okolicach. Mieszkańcy wracający z pracy nie mają szansy zaparkować pojazdu w pobliżu miejsca zamieszkania. Obecne miejsca parkingowe są nieutwardzone, nierówne i pokryte luźną nawierzchnią, która latem powoduje ogromny kurz w okolicy.

Korzyści:
Samochody nie będą zastawiały i blokowały ulic osiedlowych. Wyjazd z ulic osiedlowych na ul. Radosną będzie bezpieczniejszy ze względu na widoczność. Okoliczni mieszkańcy będą mieli szansę zostawić samochód w pobliżu miejsca zamieszkania w tygodniu roboczym w godzinach 7-19. Ze względu na utwardzoną nawierzchnię parkowanie będzie ułatwione i nie powinno być aż tyle kurzu co obecnie.",[]
578,niewybrany,344,Nowa Cegielnia Stabłowicka – Niech zabłysną latarnie ,35.4505813953,-3,750000,zieleń/rekreacja,do 750 000 zł,"Leśnica, Maślice, Pracze Odrzańskie",brak.,"Celem projektu jest wykonanie oświetlenia całej ścieżki dookoła stawu. Projekt „NOWA CEGIELNIA STABŁOWICKA – sport, rekreacja, wypoczynek” został wybrany ponad 1960 głosami do realizacji w ramach WBO 2014. W czerwcu 2015r. zakończona zostanie faza projektowa tej inwestycji i po wyłonieniu wykonawcy rozpocznie się etap realizacji. Z uwagi na wysoki koszt wykonania oświetlenia stawu pierwotny kosztorys nie uwzględniał tego zadania w 1 etapie. 

Aktualny stan: wykonawca inwestycji będzie znany w ciągu najbliższych dni:
http://www.zzm.wroc.pl/pl/przetargi,6.html

Projekt „NOWA CEGIELNIA STABŁOWICKA – Niech zabłysną latarnie” jest więc kontynuacją poprzedniego projektu. Ponadto przewiduje się wykonanie prac niezbędnych do zabezpieczenia i umocnienia skarp wzdłuż brzegu stawu oraz rowu melioracyjnego  od ul. Głównej.

Staw „Cegielnia Stabłowicka” zajmuje powierzchnię ponad 4 ha i wraz z otaczająca go naturalną zielenią stanowi doskonałe urozmaicenie przestrzeni publicznej w sąsiedztwie intensywnej zabudowy mieszkaniowej. W chwili obecnej teren stawu jest zaniedbany, zaśmiecony i wykorzystywany jedynie przez wędkarzy.
Celem projektu jest stworzenie miejsca wypoczynku, rekreacji i integracji dla mieszkańców poprzez budowę ścieżki spacerowej dookoła stawu, budowę siłowni zewnętrznej, usytuowanie ławek z koszami na śmieci i uporządkowanie zieleni. 
","[['files/attachments_2016/578/bb035dd9dce9d3a456408ee5039fd76b.doc', '\n\n\nZałącznik nr 1(    1.61 MB)\n\n'], ['files/attachments_2016/578/16e7d3afdee62889b42f1dec238a9250.jpg', '\n\n\n\n\n']]"
